date,open,high,low,close,volume
2024-12-12,103.09909440490098,103.58654360070545,101.36201988589377,101.8435328270206,786839
2024-12-13,101.88960011457169,103.31952393244926,101.42250338157854,102.84803341380612,153135
2024-12-16,102.68699817243254,105.2272373416823,102.17475919864457,104.70493220105344,937003
2024-12-17,104.77167854869566,104.77305727265909,104.52775652521703,104.52913205743374,428463
2024-12-18,104.47281475922573,105.4463041829892,102.20564153329951,103.16696288258503,548138
2024-12-19,103.2853792287511,103.82973901752379,101.3109015258737,101.84768402283164,665595
2024-12-20,101.60383415582973,103.69174207928505,100.83032949477042,102.90830653838725,678698
2024-12-23,102.82736238649022,104.79835205752103,102.16918076027004,104.13182080003503,121301
2024-12-24,103.95620580072575,105.98600396828412,103.01831970554169,105.03835479558697,880455
2024-12-25,104.95156901175646,105.91737895372174,102.99843802266498,103.95507781968199,661244
2024-12-26,103.98082394770506,105.03653979639894,103.29446404806053,104.34775782803331,998946
2024-12-27,104.32905593152454,104.65230850492726,104.22857566756227,104.55161389336496,524361
2024-12-30,104.52512285960707,105.6800814781138,103.77219917422639,104.92428253399271,652164
2024-12-31,104.90758017557289,107.25001804069417,104.05586346372533,106.3862960285438,496956
2025-01-01,106.40793375011913,107.31621215301841,105.86733528548116,106.77375515693561,900801
2025-01-02,106.66606997652623,108.48718618081051,106.11918922144227,107.93380569934222,849148
2025-01-03,108.01009867114166,109.03683607191327,107.0347881025331,108.06106528451697,917747
2025-01-06,108.13267367520461,109.0154218111114,107.68564215516842,108.56659641015844,553852
2025-01-07,108.60839866853856,110.95058279350908,107.3340434507477,109.66384352734447,812306
2025-01-08,109.72487512372808,109.93645396572457,106.98146879527249,107.18815616613342,422915
2025-01-09,107.21992866509456,107.3310164341391,106.55154800416668,106.66205777774842,514838
2025-01-10,106.87912288394627,109.34849107577227,103.4404945795962,105.88693905037209,784196
2025-01-13,105.87771691519022,107.25565289568272,103.47445596405012,104.83887199114066,173038
2025-01-14,104.80667773292305,106.26445794494742,102.9454002636638,104.39748897504025,739441
2025-01-15,104.31882258777749,107.04803934170143,104.17111989048038,106.89668670402166,114224
2025-01-16,106.78634124472865,107.20122854501912,105.0512761926279,105.46101432024993,622585
2025-01-17,105.32977106323658,107.21348654224278,105.21198260584397,107.09372548519313,529480
2025-01-20,106.99854086971801,107.4481779957918,103.86631524171796,104.30463182537353,521810
2025-01-21,104.29725953418804,104.44871873548513,103.61713069185134,103.76782104907288,544883
2025-01-22,103.8025101261444,105.47553944913437,102.37631732739712,104.04600120885301,542740
2025-01-23,104.05132233553894,105.47598676463046,103.60252329341084,105.02299665128501,466626
2025-01-24,104.94259784240707,107.35445045569838,103.81985780185063,106.21806469137316,506218
2025-01-27,106.3136805536284,108.22068941006496,105.66636876839844,107.56575412824823,611350
2025-01-28,107.64528960995628,107.7065749188615,106.92792634619076,106.98883791979593,787119
2025-01-29,106.97175733290898,108.05528432138672,105.14880097952607,106.22476157776062,596946
2025-01-30,106.15540571596334,108.14506628240424,105.69898311643676,107.68207964144241,678270
2025-01-31,107.74113550049081,109.21235759617078,105.90423690001201,107.37039649647188,852951
2025-02-03,107.39057929509113,107.46907613763521,105.16990738134297,105.24683726166411,990561
2025-02-04,105.09442644765828,105.28994359145123,103.2045339750212,103.39689303617054,197791
2025-02-05,103.38986408891395,104.47878064581836,100.84866155016739,101.92211961632329,741633
2025-02-06,101.9488268617053,102.95756260179905,101.72794331777672,102.73497577825374,302659
2025-02-07,102.6425456561561,104.52727681729628,101.09772493887422,102.97741613486345,277102
2025-02-10,102.99696571692812,105.0132789821641,102.10852561384088,104.11519317628984,813704
2025-02-11,103.96372405220002,104.18651069335162,103.20715451990536,103.42879484697507,161822
2025-02-12,103.5669949649906,104.99164014622751,102.27618739137296,103.69918502141799,863053
2025-02-13,103.82859641781614,107.51805857690381,101.07251330124215,104.73784000079031,793490
2025-02-14,104.71139188063266,105.29177655678613,103.66294033141224,104.24071618961766,995341
2025-02-17,104.27860293009623,106.42937197507018,102.86434401529945,105.00525793856264,701148
2025-02-18,104.75220346093201,104.99347339165412,103.68881571345628,103.92818773453398,885620
2025-02-19,103.80801061781153,103.95636845149858,103.19975784494136,103.34745747637642,206681
2025-02-20,103.31709617191854,103.7394185797873,102.31977463539297,102.7397370106998,900909
2025-02-21,102.62958634603793,102.68963037853544,100.7754849668922,100.83447876132492,244293
2025-02-24,100.9065145582799,101.72836057567878,100.801254779639,101.62235407509021,382913
2025-02-25,101.82532405033083,102.21820542632638,100.49614596663561,100.88540075601682,215373
2025-02-26,100.76669750851177,102.2499667267988,99.4354792966611,100.91676597625016,461495
2025-02-27,100.83225187788642,103.17862914400914,99.36152403042358,101.69531278751074,774098
2025-02-28,101.71925678297134,103.05688499562483,101.09138613100606,102.42466018195971,341276
2025-03-03,102.58967820598345,103.78605134094674,102.32145030146776,103.51540306390292,839975
2025-03-04,103.38886849424539,103.97120739926358,102.78455279992328,103.36676721927435,645669
2025-03-05,103.39250927815803,103.40081899803053,102.68344454612357,102.6916979413558,666033
2025-03-06,102.87873021280443,103.65149389285205,101.80407805352282,102.5745569654996,944924
2025-03-07,102.4051285026614,102.57965541951127,99.72588317953439,99.8961340696932,488661
2025-03-10,99.76816020845358,100.38663664793047,97.05101460596629,97.6563999554645,410176
2025-03-11,97.61503205928018,98.74613445805,94.54573495494908,95.65411546947914,995099
2025-03-12,95.60431904532379,97.03091717292763,92.76907078219392,94.17433076712231,601301
2025-03-13,94.25085694957701,95.2228394185314,93.8104112774974,94.77992136435064,653143
2025-03-14,94.8028258535922,95.67503606397672,92.58886446739473,93.44861559756004,366669
2025-03-17,93.28274785034829,94.37745997180222,91.8140635725794,92.90433485906634,293893
2025-03-18,92.95221871972728,95.84833889040155,91.95963451128199,94.83564266215926,252819
2025-03-19,94.7808713906145,95.33085557548083,93.76851890735874,94.3158044521163,301203
2025-03-20,94.43600496661387,95.96807308237965,93.90207813387438,95.42853463758804,275666
2025-03-21,95.36864487862906,95.83693647948407,93.58463402997887,94.04643313368773,772048
2025-03-24,93.98656173703357,94.96109583878261,92.78123238268029,93.75334832572554,152150
2025-03-25,93.80408122612336,94.42517788445436,91.76002974692635,92.37164192170818,666446
2025-03-26,92.4421146935472,93.62641261015261,90.71301435225492,91.89024209778563,954364
2025-03-27,91.93141805682158,93.82419387148687,91.24117314990863,93.12498733715414,788997
2025-03-28,92.96801610831713,94.11315263074276,89.51980329253203,90.63621781463102,462591
2025-03-31,90.68498322132012,91.99346008572405,89.96500482579323,91.26884620678469,153462
2025-04-01,91.17444610428598,92.90935298805982,89.89302639345152,91.62164803618748,850708
2025-04-02,91.64320442127475,91.87846000799748,90.5456640700111,90.77870040435162,102833
2025-04-03,90.64945564258517,91.63642227272273,87.7786289080951,88.74485880563331,713196
2025-04-04,88.78446760159885,89.05773426828151,88.5827565749026,88.85586104154667,703854
2025-04-07,88.78419000138928,88.86978729508058,88.04308604059959,88.12805074706503,272729
2025-04-08,88.01501465551692,88.52768845293474,87.94932260618096,88.46166303721077,765883
2025-04-09,88.52480875359346,89.47311072693007,87.55414791606577,88.50220778160643,257916
2025-04-10,88.52359385527316,91.08335746945895,88.22140222220865,90.77348541612025,303083
2025-04-11,90.71775260189318,91.01951732167996,90.14142850032431,90.44227687404387,830789
2025-04-14,90.57352479330079,91.41963082428121,88.17485080942764,89.00631653172016,981216
2025-04-15,88.96709568280545,89.64799397696308,88.58853194369098,89.26814922542606,338240
2025-04-16,89.27101541805737,89.59081778704505,89.26839325710078,89.5881863098157,929204
2025-04-17,89.61227777786753,92.18549808258308,88.9773685096485,91.5369523600651,921956
2025-04-18,91.48023002897361,92.96606125108391,91.27637749558244,92.75935833629451,792466
2025-04-21,92.80306063655924,93.455151467857,92.64155572772525,93.29279427692802,226049
2025-04-22,93.24302701684744,95.7222997152032,93.00500311492047,95.47856908684909,369477
2025-04-23,95.43926644886257,97.03669085611553,92.1497882041823,93.71840959521684,709937
2025-04-24,93.84611429626582,93.9334125123336,92.70319437103213,92.78950970467982,999297
2025-04-25,92.69295423506166,92.90657456744356,91.245001962928,91.4557710810103,833026
2025-04-28,91.23510839539604,93.04330144694354,89.10474243691768,90.90642122137379,478241
2025-04-29,91.05286573840344,91.8222137646293,88.2151390820406,88.96686148781095,311730
2025-04-30,89.19366719465754,90.0948908570771,88.97194866644034,89.87148739648441,964303
2025-05-01,89.8350652448024,90.41725922931428,88.98727227075737,89.56773376048434,348586
2025-05-02,89.3942555665249,90.56137888234898,86.38415943414574,87.52690276062005,407997
2025-05-05,87.49972705982681,87.63609673928865,86.01370939526419,86.14797234407105,968066
2025-05-06,86.12331481730394,87.6383801392079,85.0747932759508,86.58424690921397,605498
2025-05-07,86.56780249646896,87.79583979846976,86.5173287940536,87.74467991298415,338137
2025-05-08,87.64698603562678,90.58988697000203,87.61615445628169,90.55803137226984,104810
2025-05-09,90.61051528839236,94.90085161352901,90.5344887562561,94.82129203941676,486961
2025-05-12,94.87102650642558,95.45646470705415,94.867623368282,95.45304069135979,987401
2025-05-13,95.31039513092178,96.85833947289981,92.4613125678639,93.98777614082934,489264
2025-05-14,94.05349208672628,96.11498108817172,88.90249543909918,90.89475031345881,729576
2025-05-15,91.08132860236498,93.0157281951086,89.35872295818098,91.28919127953878,327731
2025-05-16,91.30488939921912,91.77351009352867,89.67555064234365,90.13818323837339,798051
2025-05-19,90.10777736110394,90.12014695859487,89.548412647522,89.56070714563124,798211
2025-05-20,89.54798923733195,90.13192038141723,88.13316670011257,88.71164414331906,647470
2025-05-21,88.76622458268714,89.1630321387458,88.12953494929283,88.52526535644576,794664
2025-05-22,88.37205719332337,90.36110322274375,88.05119746581067,90.03420858488134,620940
2025-05-23,90.04900937172262,91.13665261010169,89.18192225454759,90.26746199994031,440486
2025-05-26,90.23221581021983,91.11057514009359,89.17589483789352,90.05250478307183,764091
2025-05-27,90.21890605388934,90.37581324428292,88.45166665238307,88.60576830097173,851613
2025-05-28,88.59033559207586,89.39617623411023,85.52420093727022,86.3092926215362,856954
2025-05-29,86.45324682142416,86.67597248119816,85.43989516255824,85.6605787066763,291767
2025-05-30,85.56603163976219,86.0519609594765,85.11205969770953,85.59782036185311,708933
2025-06-02,85.64808846651894,88.60500021202093,85.08334643927178,88.02458814159725,103875
2025-06-03,88.05270321826978,88.30763356814086,87.96067090580588,88.21543117310779,614799
2025-06-04,88.1387677954276,89.60269023389073,88.13765192673766,89.60155584577483,614050
2025-06-05,89.6174508136473,90.86475572619189,87.67245227808269,88.90990955855005,427145
2025-06-06,89.0177144986708,91.07923700929693,85.2549044045637,87.27609347176035,994669
2025-06-09,87.24783419671165,88.41659364231894,84.81777390171867,85.96940773014508,894664
2025-06-10,85.82395070329443,86.78661746385156,84.04935751581063,85.00281377957928,134779
2025-06-11,85.00132088991077,88.21220278329588,84.70955466511914,87.91045099710453,287952
2025-06-12,87.83111857585112,88.04242453132376,86.58169658116836,86.79049899212298,287198
2025-06-13,86.7607870512309,89.2069204152969,85.525062826165,87.95419856301135,907802
2025-06-16,87.94702257611614,88.76570983657733,85.91496794065844,86.72225399152954,567023
2025-06-17,86.57433598683103,88.72988877167283,85.87012395076121,88.01396650844096,755987
2025-06-18,87.87176600947491,90.6156548776465,85.8313418594246,88.55926663644217,828946
2025-06-19,88.60195812186606,90.11039415601913,86.84698954758223,88.35115570542061,790857
2025-06-20,88.30497290450519,88.64853808597209,87.96096732042304,88.3045307817378,180137
2025-06-23,88.07805223605821,88.38064783434702,87.10829491555697,87.40859055200883,226301
2025-06-24,87.4771926630519,88.9908053779747,86.52728158249441,88.03483884149995,455711
2025-06-25,88.05881686901081,89.64652945860396,85.8401410831741,87.41626843607352,404540
2025-06-26,87.35386416282579,87.45033898912709,85.66025846873804,85.75496745120397,772368
2025-06-27,85.64204271931591,86.44954569417179,83.26338763777837,84.05593550114406,240612
2025-06-30,84.12619011576801,84.36191101956973,84.05874091969118,84.29432701768688,434388
2025-07-01,84.32377529330883,87.73354759452607,83.04875562428818,86.42673014615886,312917
2025-07-02,86.63265067069001,87.27856576163579,86.00889715698374,86.65465382561311,269952
2025-07-03,86.69106512317708,86.81281353868464,86.38128565998474,86.50276963442943,255523
2025-07-04,86.53630702994457,87.2036545838143,86.23686064907524,86.90293952419866,275946
2025-07-07,86.88843299638354,89.06892594525671,86.54568078680012,88.71895281235848,607935
2025-07-08,88.79141631197895,90.14710381807964,87.68352602541522,89.03615975787793,469043
2025-07-09,89.09181494371855,89.81132231564946,87.75741494687495,88.47191600190946,491759
2025-07-10,88.58265851172474,90.71788368667289,87.91285935901595,90.03708717732273,531475
2025-07-11,89.99014878024985,91.1995687101969,89.45201262158955,90.65744217360891,766953
2025-07-14,90.61796924580854,92.89673719580097,90.6088597797509,92.88739959288606,875632
2025-07-15,92.84289694520334,94.37814705108718,91.63541570727341,93.16645769867566,573792
2025-07-16,93.24013389377993,93.51871559747936,91.12443716394289,91.39751350954732,678027
2025-07-17,91.53446120769671,91.85047138158167,89.15064174554122,89.45948836024115,764702
2025-07-18,89.41844072448507,92.35823798071767,88.90053104500281,91.82638155986797,721361
2025-07-21,91.78737612546304,94.48964311695143,91.66509602757789,94.36393050650064,220836
2025-07-22,94.39356806782757,95.75981585508306,92.74614283992612,94.10826110850957,984688
2025-07-23,94.08513292109593,94.98083109585716,92.66210526960737,93.552734972271,248329
2025-07-24,93.64180219536259,95.97398611210501,93.41470645605385,95.74179756179623,470659
2025-07-25,95.52620835628353,96.20329667727498,93.43084078138438,94.09780459812774,687342
2025-07-28,94.02001346816267,95.73800647039312,91.09624087013586,92.79179101686482,463018
2025-07-29,92.71918920391569,95.48403421040216,91.00158122361177,93.74737917717952,318818
2025-07-30,93.52985188226032,94.61512628507774,92.09604459810662,93.17722731891338,931012
2025-07-31,93.08743816052919,93.99612783531956,92.27246555399743,93.18034186475623,164376
2025-08-01,93.09506730502208,94.40129943099103,91.647193126169,92.95140956690231,321288
2025-08-04,92.93271660579433,94.39210292931509,92.00340654011016,93.45754467946682,993697
2025-08-05,93.56155973901338,96.7573702002765,92.3923359845708,95.56313310560101,756833
2025-08-06,95.53971434197233,96.15018116577878,95.1007950814255,95.71047740219427,178278
2025-08-07,95.61181772891439,97.08101642283663,95.23216527081036,96.69705473907077,779115
2025-08-08,96.6915474026814,96.78510207626087,93.54492755773032,93.63552535293732,972558
2025-08-11,93.73376527616742,94.30997001465977,92.99916177229132,93.57438677152624,188009
2025-08-12,93.48306202379402,94.07861540321619,91.76216536611702,92.35050354510852,472646
2025-08-13,92.26641149606284,92.8874523364674,89.99526316050245,90.6051219396832,521408
2025-08-14,90.65572933624753,91.40913146545452,88.62818500257242,89.37090952776646,217911
2025-08-15,89.35111064361034,91.27746735382928,86.99513231719175,88.91202254971431,280506
2025-08-18,88.96959172313525,90.46769611708818,88.71947903845287,90.21408489406231,256379
2025-08-19,90.21285376122876,90.96875497312564,87.61888393997249,88.35925367835313,266837
2025-08-20,88.42125215463156,88.82987750379836,88.00339215752878,88.411974632038,463175
2025-08-21,88.32046133207726,88.47565146132493,87.59622334855392,87.75041182931973,517445
2025-08-22,87.74935139623625,88.3409971301871,86.72003942224566,87.30871418120532,314186
2025-08-25,87.29031910696045,90.93126051468133,85.10314768077919,88.70855340075425,360486
2025-08-26,88.60069347578387,90.6387516475601,87.44702705753255,89.47371761365397,273013
2025-08-27,89.3338274292512,92.9521722550682,87.8054383472813,91.3886281255621,816454
2025-08-28,91.45129778913427,93.39541140799732,89.23864892589746,91.17692990651396,290578
2025-08-29,91.14493114575995,92.17442049110424,89.17462895811504,90.19337034752901,916844
2025-09-01,90.10116744348743,91.22920291892983,88.76086839386731,89.88621271034386,584969
2025-09-02,89.87756754996131,90.27832642716784,89.83982954858712,90.24043606372106,822448
2025-09-03,90.34222897729636,91.60569127008444,89.24053428628525,90.5020476413976,672754
2025-09-04,90.2956361962582,90.64629210533447,88.63422558583429,88.97977143896402,339427
2025-09-05,88.84660087040972,89.77580480668273,88.18962593709716,89.11683165565138,641225
2025-09-08,89.03458693997172,90.20936240142328,88.27666430834569,89.4479211890683,346720
2025-09-09,89.57862060118183,93.53688050790875,89.13512839215437,93.07607286335316,206704
2025-09-10,93.1023749499656,96.53936593556601,92.4612997139028,95.87917051195318,329255
2025-09-11,95.95274025248811,96.4755679991626,94.09470943003483,94.61022205719249,348076
2025-09-12,94.50235117945302,95.00200018635243,93.69572506260003,94.19374240567933,221534
2025-09-15,94.08828913183018,94.5916587919803,91.56567357944554,92.05818222561741,121248
2025-09-16,92.09940714235461,92.57765948591332,90.74249820977022,91.21616406264556,949418
2025-09-17,91.22147962357681,92.65378457727348,90.25369594302,91.68112444916406,562079
2025-09-18,91.73143344110642,94.49508686323588,90.70505400770128,93.4494842265559,461843
2025-09-19,93.43194646924935,93.50831779266417,92.31765262785561,92.39317485879602,936957
2025-09-22,92.4188734407502,92.70444339918816,91.17407792259156,91.4566747324191,302220
2025-09-23,91.47113577813626,92.15613248911139,87.76352465746433,88.42571523359925,462583
2025-09-24,88.49448987126446,88.51672038296135,88.18738486785351,88.20954379885644,862003
2025-09-25,88.28072963124866,88.75665707028384,86.28813852638156,86.75584520941779,668828
2025-09-26,86.61531184541326,87.12126247375414,85.54268711984768,86.04530815531385,459275
2025-09-29,85.8519412399618,87.11086455908709,83.63033877192812,84.87493538585736,330245
2025-09-30,84.9599584617561,85.98511375513428,83.73597486190509,84.75870172413005,131605
2025-10-01,84.8593717610401,85.66225298402286,81.67390299062063,82.45402648494135,176547
2025-10-02,82.36987200745926,83.68024441484711,79.2981570804511,80.58005639524578,245747
2025-10-03,80.43019075330045,83.7555526594512,80.02665186655459,83.33742742102059,807957
2025-10-06,83.34568072822844,84.16856263954261,80.86771422889271,81.6740923474526,675325
2025-10-07,81.75011771471209,81.80263507206405,80.23305305156666,80.28462895955067,490121
2025-10-08,80.42894816880403,82.97238324981228,80.11572200825096,82.65050535572358,804614
2025-10-09,82.69317761097169,88.00753369936373,81.28068471276336,86.52951187768866,244703
2025-10-10,86.49734741337632,86.63757105213942,84.81960719428683,84.95733426808658,289840
2025-10-13,84.88145627132353,86.1321664131298,83.23096634224214,84.4756977183722,453456
2025-10-14,84.47666507422586,85.71737731777917,83.70453833246528,84.94100644083463,925656
2025-10-15,84.91558659569439,88.54634579305343,83.69854724579046,87.29520099237811,652808
2025-10-16,87.2065904355266,87.86326487396053,85.31151535098327,85.95879375431456,865897
2025-10-17,86.1349023187601,86.38067580001328,85.39281207007677,85.63716533085052,323345
2025-10-20,85.79004209244219,87.29614365909104,85.20201092577214,86.70186259602927,863542
2025-10-21,86.80036013289329,87.8259868430872,86.2848855615895,87.30750055625684,165231
2025-10-22,87.22710340963789,87.86545639222697,86.16649086971853,86.80173085383471,304895
2025-10-23,86.8759480110972,86.90758409135108,86.59732424454329,86.62887035088764,570722
2025-10-24,86.68428046418903,88.10920783874116,83.3892926338481,84.78296595545523,145482
2025-10-27,84.82048628604586,85.20698513398604,84.09026212006764,84.47518755612167,872435
2025-10-28,84.58075326393755,85.37943584807944,83.33669967470269,84.13113660028822,880681
2025-10-29,84.18459109670016,84.52667776761247,84.107101686576,84.44894502756414,587320
2025-10-30,84.51143844912542,85.1469133708274,83.09361368750031,83.72316124118933,375220
2025-10-31,83.77648504864763,84.71325805688407,83.4225090661259,84.35682997618933,189067
2025-11-03,84.38557805905151,85.76292617706547,84.34606139003168,85.72278331221199,657024
2025-11-04,85.56988720182625,86.0364699669717,85.47649949346327,85.9426754117871,583904
2025-11-05,85.94986203090059,87.11274460002207,85.27085836405526,86.42994825337759,783970
2025-11-06,86.3818766111553,87.0534274514473,85.84146446822649,86.51219999468496,642281
2025-11-07,86.40147813779622,87.053801645239,85.87060364663895,86.52218549481712,215463
2025-11-10,86.66769994432055,87.15378134569306,85.0744814713407,85.55431840030279,209588
2025-11-11,85.70224141820957,87.2404755843253,84.45759116543746,85.99162265926749,802754
2025-11-12,86.10850424423882,87.2877620267702,84.693781835833,85.86977014990515,243121
2025-11-13,85.89168526734973,89.07216382345077,85.58738010497008,88.75770465730314,944660
2025-11-14,88.87758304289139,91.31555544821472,88.56428840072002,90.99479759706041,195352
2025-11-17,90.99589437378968,92.09937110885532,90.45970355519447,91.55985715499787,755537
2025-11-18,91.57842524470206,91.59863541205527,90.45651965066695,90.47648663450104,977707
2025-11-19,90.37755318666623,90.88973178324986,88.41149857099529,88.9153909485267,497100
2025-11-20,88.95068958556938,91.9964800962363,87.58901236961088,90.60941080183149,151042
2025-11-21,90.61488233522675,91.30821951411603,90.30347301114324,90.99550214267963,889010
2025-11-24,90.87696665919105,91.8855495333,90.68974360346945,91.69663780615302,268576
2025-11-25,91.69194320313406,92.72610319616854,88.2154777624251,89.2217776590032,574711
2025-11-26,89.21466404558392,92.4019337755736,87.38483669420727,90.54482432119222,986082
2025-11-27,90.70758418123265,92.94130890007216,88.9812845484086,91.20553257208472,770293
2025-11-28,91.28708977494485,91.97356580976336,88.96060410470336,89.634653873682,141684
2025-12-01,89.63567978165338,89.68689520040489,88.9308178870643,88.98165961626803,838455
2025-12-02,89.0037971239856,89.57365242840714,88.79317007444357,89.3621772739971,245117
2025-12-03,89.36612818836696,90.56730312522626,88.24607881239197,89.44624956677512,774417
2025-12-04,89.42809967185052,89.44773253190982,89.02623868434864,89.04578761240906,658859
2025-12-05,88.94940203008453,90.63333735756187,87.22771629982567,88.91092316919384,359069
2025-12-08,88.89749300730936,89.58982262679227,87.87913310997325,88.56890369085188,481248
2025-12-09,88.50282258621452,88.9344725130769,88.36090157313893,88.79208764146564,206059
2025-12-10,88.68106951455408,91.26118296761908,88.31316106677383,90.88413473038487,988105
2025-12-11,90.93059668265532,91.26961895494159,86.96825231353444,87.29371497060826,314504
2025-12-12,87.32786991631056,89.08482185956903,85.2287092601691,86.97863493472154,377810
2025-12-15,86.82322955435512,87.44306748678159,86.61186073338384,87.23070667370483,552587
2025-12-16,87.22000480607812,88.34850567986035,86.5231985673658,87.64827793948798,705142
2025-12-17,87.73554945130407,89.04177414084022,85.84890241730096,87.1463550610206,554749
2025-12-18,87.23866254905951,87.78388693230836,84.24825468311569,84.77810104370806,554625
2025-12-19,84.86506954322854,86.15900063544181,83.9368991961373,85.22687323674387,624379
2025-12-22,85.2301896876957,88.38607668967843,84.4527444956182,87.5871321487079,871926
2025-12-23,87.5131170518954,87.55734214448647,85.4632665817275,85.50647761130668,455591
2025-12-24,85.41381434178778,88.39492265506101,83.7315252890029,86.68754649345833,848917
2025-12-25,86.71741944716075,87.22075423749264,85.74941940373931,86.25004138689278,808202
2025-12-26,86.282754305554,86.89736887183112,85.56275668253951,86.1766151922254,964905
2025-12-29,86.28755303005516,86.49228719942519,84.5679906587534,84.76912205235743,921838
2025-12-30,84.8623663615924,86.85158199129117,82.35660475568129,84.33342166130278,818362
2025-12-31,84.32227036625582,86.89820153610277,83.52835333758073,86.08766285865184,322052
2026-01-01,85.98055208242572,87.90341447919857,84.97889341826553,86.89114753442206,796867
2026-01-02,86.86341999602199,91.6486788894081,84.58329182463712,89.30447407703616,762870
2026-01-05,89.32387379464184,91.28500886162702,89.0305531669468,90.98622941119862,360551
2026-01-06,90.96784261867346,92.649678175713,89.95355487499349,91.62802937654602,710174
2026-01-07,91.57507807823455,94.90623636411304,90.87888085932991,94.19015806563253,327672
2026-01-08,94.21397732632694,95.45951613421681,93.6129649568543,94.85441824658736,570781
2026-01-09,94.80661562820498,96.47719822063566,94.4447381398032,96.11034439079363,817074
2026-01-12,96.04998074318661,96.5631852736454,95.16222451953733,95.6734170329127,269677
2026-01-13,95.70321478981508,97.44659359576536,94.04269670552488,95.78466233921141,403257
2026-01-14,95.74615761566086,95.92976246964609,94.56749417923255,94.74918722173456,815709
2026-01-15,94.7723159141875,96.59034833266766,94.43556283722043,96.24835048376252,508412
2026-01-16,96.27464592030756,97.62561558464344,93.16364249754498,94.48956306654843,964563
2026-01-19,94.38189891808993,96.74802230042441,93.320258202543,95.67187152042365,107164
2026-01-20,95.62583028145086,96.31301023038522,94.71040517990342,95.39593305677052,749652
2026-01-21,95.53309112948136,97.69790179405176,95.02689674118986,97.18296533477488,832778
2026-01-22,97.07003100177256,98.37087795643214,97.0496247552869,98.35020258984112,926073
2026-01-23,98.14202919597217,102.7173518889787,96.69268057041529,101.2225111102125,241078
2026-01-26,101.03405046850291,102.62722222509417,100.81564783035788,102.4058541950688,985766
2026-01-27,102.40883522401354,103.34502576575518,98.99971016138345,99.91308531365681,453050
2026-01-28,99.91617435429454,100.19273877344858,99.54288265571537,99.81917859405273,416845
2026-01-29,99.80743877507045,101.30591480051383,96.53344486507977,98.00485752917413,419988
2026-01-30,98.12385403037163,98.2386479366772,97.10553903701512,97.21927468692192,674401
2026-02-02,96.95942366197743,100.27031979182247,96.27959129760764,99.57216813280331,693364
2026-02-03,99.61159212711762,102.37337878218638,97.84395196577312,100.58840476232965,526539
2026-02-04,100.74546734018404,101.76859642161538,98.48817142099215,99.49863822429104,163932
